created_at,text,full_name
23-06-2021,Laughing hyena @VP wants your neighbors to harass you to get the #COVID19Vaccine #experiment https://t.co/bZb3jOnoFQ,"Florida, USA"
22-06-2021,Covid-19 Vaccine Pop-up Clinics #COVID19Vaccine #GISDALWAYSCONNECTED #GISDCARES https://t.co/UGgmoSGEAN,"Colorado, USA"
22-06-2021,Our team had so much fun with the Phillies Phanatic &amp; Victor Vaccine at the @ElmwoodParkZoo yesterday vaccinating community members! Thanks to @mcicpa &amp; @GiantFoodStores pharmacy for their hard work! #GetVaccinated #ACLAMOHealth #COVID19Vaccine https://t.co/7Q4Vf1FlJB,"Pennsylvania, USA"
21-06-2021,I will continue to wear a #mask in public until the #vaccination rate exceeds the graduation rate #COVID19Vaccine,"Missouri, USA"
14-06-2021,The American Medical Association says 96% of â€˜practicing physiciansâ€™ have been fully vaccinated for COVID-19! @AmerMedicalAssn #COVID19Vaccine,"Florida, USA"
12-06-2021,This is the equivalent of eating natureâ€™s ass #COVID19Vaccine https://t.co/hdx1qeHMsS,"Mississippi, USA"
06-06-2021,@AmyAThatcher Why not have vaccinated/not vaccinated ships...#carnivalcruiseline #COVID19Vaccine,"Indiana, USA"
05-06-2021,"Welp got sent home from work, I feel like shit. #COVID19 #COVID19Vaccine","Oregon, USA"
05-06-2021,"Getting vaccinated with @BernieSanders  ðŸ¤£ðŸ¤£
#VaxUpIl #COVID19Vaccine https://t.co/OdfzndKcf9","Illinois, USA"
03-06-2021,#COVID19Vaccine https://t.co/pr3tErAeSo,"Maine, USA"
